RF02077,STnc220,1236,Salmonella enterica sRNA STnc220,Eberhardt R,Predicted; CMfinder; Eberhardt R,60.0,101.7,57.2,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 31.50 -Z 2958934 CM SEQDB,4,3,0,0,Gene; sRNA;,Predicted; CMfinder;,6,0,,,0.5527,-4.56889,1600000,246579,171,79,1,-3.5652,0.71876,2013-10-04 03:20:45,2024-09-10 04:51:10
RF02078,STnc210,1236,Salmonella enterica sRNA STnc210,Eberhardt R,Predicted; WAR; Eberhardt R,100.0,208.3,40.8,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 28.81 -Z 2958934 CM SEQDB,2,3,0,0,Gene; sRNA;,Predicted; WAR;,4,0,,,0.55069,-8.05381,1600000,354748,305,179,1,-3.3253,0.7145,2013-10-04 03:20:46,2024-09-10 04:51:10
RF02079,STnc180,1236,Enterobacterial sRNA STnc180,Eberhardt R,Predicted; ClustalW; Eberhardt R,50.0,59.7,44.9,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 28.20 -Z 2958934 CM SEQDB,10,28,0,0,Gene; sRNA;,Predicted; RNAalifold;,37,0,,,0.53865,-9.49652,1600000,355283,365,208,1,-3.6041,0.71155,2013-10-04 03:20:48,2024-09-10 04:51:10
RF02080,STnc170,1236,Salmonella enterica sRNA STnc170,Eberhardt R,Predicted; CMfinder; Eberhardt R,80.0,406.6,43.5,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 21.58 -Z 2958934 CM SEQDB,3,2,0,0,Gene; sRNA;,Predicted; CMfinder;,5,0,,,0.6112,-9.02804,1600000,388218,495,333,1,-3.7148,0.70466,2013-10-04 03:20:50,2024-09-09 21:15:12
RF02081,STnc550,1236,Enterobacterial sRNA STnc550,Eberhardt R,Predicted; CMfinder; Eberhardt R,48.0,49.1,47.3,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 23.30 -Z 2958934 CM SEQDB,11,68,0,0,Gene; sRNA;,Predicted; CMfinder;,79,0,,,0.6177,-10.01262,1600000,466138,548,388,1,-4.0134,0.70296,2013-02-01 11:59:22,2024-09-10 04:51:10
RF02082,STnc540,1236,Enterobacterial sRNA STnc540,Eberhardt R,Predicted; WAR; Eberhardt R,38.0,38.1,37.0,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 25.73 -Z 2958934 CM SEQDB,3,33,0,0,Gene; sRNA;,Predicted; WAR;,36,0,,,0.61653,-6.78943,1600000,275849,333,202,1,-3.6614,0.7121,2013-10-04 03:21:00,2024-09-10 04:51:10
RF02083,OrzO-P,2266,OrzO-P RNA antitoxin family,Barquist LE,Predicted; Barquist LE; FSA; Infernal,60.0,61.4,44.3,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 33.46 -Z 2958934 CM SEQDB,7,15,0,0,Gene; antitoxin;,Predicted; RNAalifold,20,0,,,0.48085,-8.34788,1600000,290663,164,76,1,-3.4312,0.71886,2013-10-04 03:21:02,2024-09-09 21:15:13
RF02084,STnc130,1236,Enterobacteria sRNA STnc130,Burge SW,Predicted; WAR;Burge SW,55.0,57.1,51.0,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 31.17 -Z 2958934 CM SEQDB,13,33,0,0,Gene; sRNA;,Predicted; WAR;,46,0,,,0.47335,-8.09739,1600000,351359,239,135,1,-2.9649,0.71803,2013-10-04 03:21:04,2024-09-10 04:51:10
RF02085,Yar_1,2267,Yellow-achaete intergenic RNA conserved region 1,Eberhardt R,Predicted; WAR; Eberhardt R,50.0,61.2,35.8,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 23.62 -Z 2958934 CM SEQDB,10,16,0,0,Gene; lncRNA;,Predicted; WAR;,19,0,,,0.58118,-7.81324,1600000,229160,163,74,0,-3.977,0.71867,2013-10-04 03:21:05,2024-09-09 21:15:13
RF02086,Yar_2,2267,Yellow-achaete intergenic RNA conserved region 2,Eberhardt R,Predicted; CMfinder; Eberhardt R,50.0,84.2,35.9,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 23.77 -Z 2958934 CM SEQDB,7,16,0,0,Gene; lncRNA;,Predicted; CMfinder;,16,0,,,0.56156,-9.4426,1600000,326565,160,74,0,-3.4401,0.71868,2013-10-04 03:21:07,2024-09-09 21:15:13
RF02087,Yar_3,2267,Yellow-achaete intergenic RNA conserved region 3,Eberhardt R,Predicted; CMfinder; Eberhardt R,50.0,59.5,46.8,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 19.89 -Z 2958934 CM SEQDB,4,9,0,0,Gene; lncRNA;,Predicted; CMfinder;,11,0,,,0.66396,-7.94176,1600000,323274,150,67,0,-3.7372,0.71877,2013-10-04 03:21:09,2024-09-09 21:15:13
RF02088,STnc510,1266,Enterobacterial sRNA STnc510,Burge SW,Burge SW,80.0,716.9,28.4,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 23.25 -Z 2958934 CM SEQDB,5,3,0,0,Gene; sRNA;,Predicted; WAR; Burge SW,7,0,,,0.63298,-8.62374,1600000,313086,1170,807,1,-4.8481,0.69791,2013-10-04 03:21:10,2024-09-10 04:51:11
RF02089,CLRN1-AS1,2268,CLRN1 antisense RNA 1 conserved region,Eberhardt R,Predicted; WAR; Eberhardt R,48.0,48.5,45.8,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 19.77 -Z 2958934 CM SEQDB,19,121,0,0,Gene; lncRNA;,Predicted; WAR;,122,0,,,0.6667,-7.69355,1600000,281728,157,79,0,-3.6304,0.71857,2013-10-04 03:21:12,2024-09-09 21:15:13
RF02090,DAOA-AS1_1,2269,DAOA antisense RNA 1 conserved region 1,Eberhardt R,Predicted; WAR; Eberhardt R,50.0,53.8,47.3,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 36.49 -Z 2958934 CM SEQDB,24,134,0,0,Gene; lncRNA;,Predicted; WAR;,137,0,,,0.36456,-15.50973,1600000,554774,318,201,0,-3.5006,0.71202,2013-10-04 03:21:14,2024-09-09 21:15:13
RF02091,DAOA-AS1_2,2269,DAOA antisense RNA 1 conserved region 2,Eberhardt R,Predicted; CMfinder; Eberhardt R,43.0,43.0,42.9,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 21.43 -Z 2958934 CM SEQDB,24,217,0,0,Gene; lncRNA;,Predicted; CMfinder;,144,0,,,0.53404,-13.18652,1600000,359644,315,205,0,-3.7049,0.71165,2013-10-04 03:21:16,2024-09-09 21:15:13
RF02092,mir-2970,1287,mir-2970 microRNA precursor,Griffiths-Jones SR,Griffiths-Jones SR,72.0,72.0,70.4,Imported from miRBase.,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 25.00 -Z 2958934 CM SEQDB,4,356,0,0,Gene; miRNA;,Predicted; RNAalifold,350,0,,,0.61567,-3.87526,1600000,179472,171,80,1,-3.55,0.71896,2013-10-04 03:21:19,2024-09-09 21:15:12
RF02093,mir-2968,1287,mir-2968 microRNA precursor,Moore B,Published; PMID:21627805,70.0,70.8,68.3,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.12 -Z 2958934 CM SEQDB,12,469,0,0,Gene; miRNA;,Published; PMID:21627805,464,0,,,0.58381,-3.80338,1600000,216147,207,106,1,-3.136,0.71865,2013-10-04 03:21:20,2024-09-09 21:15:12
RF02094,mir-1803,1287,mir-1803 microRNA precursor,Griffiths-Jones SR,Griffiths-Jones SR,95.0,95.0,94.5,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 25.00 -Z 2958934 CM SEQDB,2,300,0,0,Gene; miRNA;,Predicted; RNAalifold,299,0,,,0.60225,-3.8762,1600000,246996,168,76,1,-3.6416,0.71934,2013-10-04 03:21:22,2024-09-09 21:15:12
RF02095,mir-2985,1287,mir-2985-2 microRNA precursor,Griffiths-Jones SR,Griffiths-Jones SR,68.0,68.0,67.8,"RNAs can be post-transcriptional modified, in micro RNAs (miRNA) editing of pre-mRNA is a common process. The structure of the mir-2985 has been reported in complex with ADAR protein [3] where they call it R/G site, in the structure, reported in PDB 2L3J, R/G site is reported as a regular A-form helix structure, composed of a stem-loop containing three base-pair mismatches, 2 C:A and 1 G:G. Based on the sequences presented in the SEED alignment, one of the C:A mismatches reported in [3] was updated to a a:u base pair. This family represents the microRNA (miRNA) precursor mir-2985 imported from miRBase [4].",mir-2985-2;,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.00 -Z 2958934 CM SEQDB,8,2000,0,0,Gene; miRNA;,Predicted; RNAalifold,637,0,,,0.63857,-2.71428,1600000,158805,158,71,1,-3.585,0.71933,2013-10-04 03:21:27,2024-09-09 21:15:12
RF02097,mir-1662,1287,mir-1662 microRNA precursor,Griffiths-Jones SR,Griffiths-Jones SR,85.0,85.3,84.9,Imported from miRBase.,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 25.00 -Z 2958934 CM SEQDB,3,382,0,0,Gene; miRNA;,Predicted; RNAalifold,376,0,,,0.61862,-4.31,1600000,312781,153,66,1,-3.3877,0.71923,2013-10-04 03:21:36,2024-09-09 21:15:12
RF02098,DGCR5,2507,DiGeorge syndrome critical region gene 5 conserved region,Eberhardt R,Predicted; CMfinder; Eberhardt R,50.0,55.0,41.6,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 26.91 -Z 2958934 CM SEQDB,4,50,0,0,Gene; lncRNA;,Predicted; CMfinder;,26,0,,,0.51705,-9.65794,1600000,472889,123,49,0,-3.2332,0.72014,2013-10-04 03:21:37,2024-09-09 21:15:13
RF02099,rivX,2271,rivX sRNA,Moore B,Published; PMID:18005100,100.0,312.6,48.9,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 22.03 -Z 2958934 CM SEQDB,2,1,0,0,Gene; sRNA;,Predicted; WAR,3,0,,,0.6618,-8.87808,1600000,412635,392,248,1,-3.7266,0.70857,2013-10-04 03:21:39,2024-09-09 21:15:13
RF02100,tfoR,1863,Translational regulator of tfoXVC,Moore B,Published; PMID:21317321,70.0,72.4,59.5,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 23.46 -Z 2958934 CM SEQDB,10,35,0,0,Gene; sRNA;,Predicted; WAR,45,0,,,0.70178,-5.19137,1600000,292571,199,101,1,-3.0475,0.71855,2013-10-04 03:21:41,2024-09-10 04:51:11
RF02101,HULC,2272,Highly up-regulated in liver cancer conserved region,Eberhardt R,Predicted; CMfinder; Eberhardt R,45.0,46.1,44.9,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 28.00 -Z 2958934 CM SEQDB,19,122,0,0,Gene; lncRNA;,Predicted; CMfinder;,125,0,,,0.29706,-17.2155,1600000,394251,355,241,0,-3.2646,0.70889,2013-10-04 03:21:42,2024-09-09 21:15:13
RF02102,DISC2,2489,Disrupted in schizophrenia 2 conserved region,Eberhardt R,Predicted; WAR; Eberhardt R,100.0,101.7,99.8,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 45.21 -Z 2958934 CM SEQDB,5,40,0,0,Gene; lncRNA;,Predicted; WAR;,40,0,,,0.31898,-13.72341,1600000,425761,333,205,0,-3.2229,0.71156,2013-10-04 03:21:46,2024-09-09 21:15:13
RF02103,DLEU1_1,2464,Deleted in lymphocytic leukemia 1 conserved region 1,Eberhardt R,Predicted; MAFFT; Eberhardt R,30.0,30.0,29.9,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 26.65 -Z 2958934 CM SEQDB,26,250,0,0,Gene; lncRNA;,Predicted; Pfold;,198,0,,,0.46209,-13.0741,1600000,310578,297,190,0,-3.5183,0.71308,2013-10-04 03:21:48,2024-09-09 21:15:13
RF02104,DLEU1_2,2464,Deleted in lymphocytic leukemia 1 conserved region 2,Eberhardt R,Predicted; CMfinder; Eberhardt R,100.0,135.8,94.6,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 34.10 -Z 2958934 CM SEQDB,16,96,0,0,Gene; lncRNA;,Predicted; CMfinder;,99,0,,,0.35655,-18.79622,1600000,478038,484,344,0,-4.1378,0.70415,2013-10-04 03:21:50,2024-09-09 21:15:13
RF02105,DLEU2_1,1280,Deleted in lymphocytic leukemia 2 conserved region 1,Eberhardt R,Predicted; CMfinder; Eberhardt R,52.0,52.1,51.9,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 41.46 -Z 2958934 CM SEQDB,27,196,0,0,Gene; lncRNA;,Predicted; CMfinder;,133,0,,,0.36684,-8.90871,1600000,326101,214,121,0,-2.8895,0.71806,2013-10-04 03:21:52,2024-09-09 21:15:12
RF02106,DLEU2_2,1280,Deleted in lymphocytic leukemia 2 conserved region 2,Eberhardt R,Predicted; MAFFT; Eberhardt R,45.0,46.2,42.9,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 35.17 -Z 2958934 CM SEQDB,18,121,0,0,Gene; lncRNA;,Predicted; Pfold;,115,0,,,0.42461,-8.482,1600000,276399,175,90,0,-2.859,0.71839,2013-10-04 03:21:54,2024-09-09 21:15:12
RF02107,DLEU2_3,1280,Deleted in lymphocytic leukemia 2 conserved region 3,Eberhardt R,Predicted; CMfinder; Eberhardt R,60.0,60.6,56.2,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 31.92 -Z 2958934 CM SEQDB,24,141,0,0,Gene; lncRNA;,Predicted; CMfinder;,126,0,,,0.44348,-10.39353,1600000,428251,156,76,0,-3.3672,0.71863,2013-10-04 03:21:55,2024-09-09 21:15:12
RF02108,DLEU2_4,1280,Deleted in lymphocytic leukemia 2 conserved region 4,Eberhardt R,Predicted; CMfinder; Eberhardt R,40.0,40.2,39.6,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 24.82 -Z 2958934 CM SEQDB,21,171,0,0,Gene; lncRNA;,Predicted; CMfinder;,131,0,,,0.56831,-8.43098,1600000,433341,128,58,0,-3.7382,0.71898,2013-10-04 03:21:57,2024-09-09 21:15:12
RF02109,DLEU2_5,1280,Deleted in lymphocytic leukemia 2 conserved region 5,Eberhardt R,Predicted; MAFFT; Eberhardt R,40.0,40.2,39.4,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 28.88 -Z 2958934 CM SEQDB,30,592,0,0,Gene; lncRNA;,Predicted; RNAalifold;,485,0,,,0.49795,-8.79386,1600000,335453,166,84,0,-3.3405,0.71849,2013-02-01 11:59:24,2024-09-09 21:15:12
RF02110,DLEU2_6,1280,Deleted in lymphocytic leukemia 2 conserved region 6,Eberhardt R,Predicted; ClustalW; Eberhardt R,60.0,60.4,59.9,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 26.89 -Z 2958934 CM SEQDB,32,240,0,0,Gene; lncRNA;,Predicted; Pfold;,141,0,,,0.50039,-10.26325,1600000,335398,232,135,0,-2.92,0.71789,2013-10-04 03:22:02,2024-09-09 21:15:12
RF02111,IS009,2254,IS009,Burge SW,Burge SW,117.0,125.5,112.5,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 23.72 -Z 2958934 CM SEQDB,11,46,0,0,Gene;,Predicted; CMFinder; Burge SW,38,0,,,0.61277,-9.88774,1600000,473853,324,199,1,-3.2349,0.71237,2013-10-04 03:22:04,2024-09-10 04:51:11
RF02112,DLG2-AS1_1,2275,DLG2 antisense RNA 1 conserved region 1,Eberhardt R,Predicted; CMfinder; Eberhardt R,80.0,90.1,78.6,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 43.12 -Z 2958934 CM SEQDB,21,161,0,0,Gene; lncRNA;,Predicted; CMfinder;,135,0,,,0.33023,-14.05156,1600000,377564,336,215,0,-3.0252,0.71079,2013-10-04 03:22:07,2024-09-09 21:15:13
RF02113,DLG2-AS1_2,2275,DLG2 antisense RNA 1 conserved region 2,Eberhardt R,Predicted; ClustalW; Eberhardt R,70.0,88.1,56.7,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 21.03 -Z 2958934 CM SEQDB,23,131,0,0,Gene; lncRNA;,Predicted; RNAalifold;,136,0,,,0.54941,-13.3874,1600000,501782,379,215,0,-3.5608,0.71078,2013-10-04 03:22:09,2024-09-09 21:15:13
RF02114,FAM13A-AS1_1,1276,FAM13A antisense RNA 1 conserved region 1,Eberhardt R,Predicted; WAR; Eberhardt R,70.0,70.2,68.7,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 28.29 -Z 2958934 CM SEQDB,10,79,0,0,Gene; lncRNA;,Predicted; WAR;,79,0,,,0.47319,-10.38796,1600000,264433,211,118,0,-3.1188,0.7181,2013-10-04 03:22:11,2024-09-09 21:15:12
RF02115,FAM13A-AS1_2,1276,FAM13A antisense RNA 1 conserved region 2,Eberhardt R,Predicted; CMfinder; Eberhardt R,38.0,38.4,37.0,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 24.96 -Z 2958934 CM SEQDB,10,111,0,0,Gene; lncRNA;,Predicted; CMfinder;,111,0,,,0.54164,-10.68449,1600000,432962,205,110,0,-3.1544,0.71815,2013-10-04 03:22:13,2024-09-09 21:15:12
RF02116,FAS-AS1,2485,FAS antisense RNA 1 conserved region,Eberhardt R,Predicted; ClustalW; Eberhardt R,55.0,57.2,51.1,,SAF,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 35.20 -Z 2958934 CM SEQDB,19,129,0,0,Gene; lncRNA;,Predicted; Pfold;,124,0,,,0.38798,-12.79601,1600000,347553,275,171,0,-3.211,0.71533,2013-10-04 03:22:14,2024-09-09 21:15:13
RF02117,FMR1-AS1_1,2277,FMR1 antisense RNA 1 conserved region 1,Eberhardt R,Predicted; CMfinder; Eberhardt R,40.0,42.2,37.3,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 21.58 -Z 2958934 CM SEQDB,20,122,0,0,Gene; lncRNA;,Predicted; CMfinder;,122,0,,,0.63532,-8.40418,1600000,545460,130,56,0,-3.8799,0.71902,2013-10-04 03:22:16,2024-09-09 21:15:13
RF02118,FMR1-AS1_2,2277,FMR1 antisense RNA 1 conserved region 2,Eberhardt R,Predicted; CMfinder; Eberhardt R,80.0,90.6,62.7,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 44.76 -Z 2958934 CM SEQDB,25,107,0,0,Gene; lncRNA;,Predicted; CMfinder;,111,0,,,0.29393,-20.55269,1600000,660664,231,127,0,-2.8308,0.71795,2013-10-04 03:22:18,2024-09-09 21:15:13
RF02119,FTX_1,2278,"FTX transcript, XIST regulator conserved region 1",Eberhardt R,Predicted; WAR; Eberhardt R,50.0,51.0,38.9,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 25.63 -Z 2958934 CM SEQDB,11,119,0,0,Gene; lncRNA;,Predicted; WAR;,103,0,,,0.53109,-9.62124,1600000,393060,151,71,0,-3.5358,0.71871,2013-10-04 03:22:20,2024-09-09 21:15:13
RF02120,FTX_2,2278,"FTX transcript, XIST regulator conserved region 2",Eberhardt R,Predicted; CMfinder; Eberhardt R,48.0,49.2,45.7,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 26.02 -Z 2958934 CM SEQDB,18,110,0,0,Gene; lncRNA;,Predicted; CMfinder;,110,0,,,0.51655,-9.87776,1600000,345483,182,97,0,-3.3006,0.71833,2013-10-04 03:22:22,2024-09-09 21:15:13
RF02121,FTX_3,2278,"FTX transcript, XIST regulator conserved region 3",Eberhardt R,Predicted; CMfinder; Eberhardt R,55.0,55.9,49.4,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 29.82 -Z 2958934 CM SEQDB,14,111,0,0,Gene; lncRNA;,Predicted; CMfinder;,111,0,,,0.43929,-12.03366,1600000,301131,258,147,0,-2.8565,0.71782,2013-10-04 03:22:23,2024-09-09 21:15:13
RF02122,FTX_5,2278,"FTX transcript, XIST regulator conserved region 5",Eberhardt R,Predicted; CMfinder; Eberhardt R,45.0,49.1,44.0,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 33.75 -Z 2958934 CM SEQDB,14,130,0,0,Gene; lncRNA;,Predicted; CMfinder;,117,0,,,0.36161,-18.92063,1600000,548028,328,208,0,-3.235,0.71138,2013-10-04 03:22:25,2024-09-09 21:15:13
RF02123,FTX_4,2278,"FTX transcript, XIST regulator conserved region 4",Eberhardt R,Predicted; CMfinder; Eberhardt R,80.0,80.8,74.7,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.19 -Z 2958934 CM SEQDB,13,113,0,0,Gene; lncRNA;,Predicted; CMfinder;,110,0,,,0.45875,-9.92414,1600000,286235,251,141,0,-3.2902,0.71782,2013-10-04 03:22:27,2024-09-09 21:15:13
RF02124,JPX_1,1281,"JPX transcript, XIST activator conserved region 1",Eberhardt R,Predicted; ClustalW; Eberhardt R,55.0,57.0,54.6,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 26.42 -Z 2958934 CM SEQDB,14,155,0,0,Gene; lncRNA;,Predicted; Pfold;,105,0,,,0.46667,-12.94986,1600000,467660,236,135,0,-2.9707,0.71789,2013-10-04 03:22:29,2024-09-09 21:15:12
RF02125,JPX_2,1281,"JPX transcript, XIST activator conserved region 2",Eberhardt R,Predicted; MAFFT; Eberhardt R,48.0,48.4,47.5,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 24.63 -Z 2958934 CM SEQDB,11,95,0,0,Gene; lncRNA;,Predicted; Pfold;,95,0,,,0.56267,-8.73893,1600000,414246,146,69,0,-3.9155,0.71876,2013-02-01 11:59:25,2024-09-09 21:15:12
RF02126,GHRLOS,2279,Ghrelin opposite strand RNA conserved region,Eberhardt R,Predicted; WAR; Eberhardt R,48.0,48.2,46.1,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 20.38 -Z 2958934 CM SEQDB,16,91,0,0,Gene; lncRNA;,Predicted; WAR;,89,0,,,0.65502,-8.40823,1600000,486695,151,70,0,-3.4874,0.71873,2013-10-04 03:22:33,2024-09-09 21:15:13
RF02127,GNAS-AS1_1,1282,GNAS antisense RNA 1 conserved region 1,Eberhardt R,Predicted; CMfinder; Eberhardt R,45.0,45.6,40.7,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 30.08 -Z 2958934 CM SEQDB,21,134,0,0,Gene; lncRNA;,Predicted; CMfinder;,131,0,,,0.44666,-12.54188,1600000,479722,232,105,0,-3.1319,0.71821,2013-10-04 03:22:35,2024-09-09 21:15:12
RF02128,GNAS-AS1_2,1282,GNAS antisense RNA 1 conserved region 2,Eberhardt R,Predicted; WAR; Eberhardt R,47.0,48.2,46.2,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 31.25 -Z 2958934 CM SEQDB,16,117,0,0,Gene; lncRNA;,Predicted; WAR;,117,0,,,0.42856,-12.98422,1600000,313828,209,118,0,-2.9553,0.71806,2013-10-04 03:22:36,2024-09-09 21:15:12
RF02129,GNAS-AS1_3,1282,GNAS antisense RNA 1 conserved region 3,Eberhardt R,Predicted; CMfinder; Eberhardt R,42.0,42.0,41.4,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 21.77 -Z 2958934 CM SEQDB,9,77,0,0,Gene; lncRNA;,Predicted; CMfinder;,75,0,,,0.64157,-8.50991,1600000,794926,102,38,0,-3.9084,0.72207,2013-10-04 03:22:38,2024-09-09 21:15:12
RF02130,GNAS-AS1_4,1282,GNAS antisense RNA 1 conserved region 4,Eberhardt R,Predicted; ClustalW; Eberhardt R,50.0,51.8,48.8,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 34.70 -Z 2958934 CM SEQDB,18,138,0,0,Gene; lncRNA;,Predicted; RNAalifold;,127,0,,,0.37633,-15.31606,1600000,446741,219,122,0,-2.9296,0.71805,2013-10-04 03:22:40,2024-09-09 21:15:12
RF02131,GNAS-AS1_5,1282,GNAS antisense RNA 1 conserved region 5,Eberhardt R,Predicted; MAFFT; Eberhardt R,70.0,72.6,61.1,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 40.12 -Z 2958934 CM SEQDB,22,130,0,0,Gene; lncRNA;,Predicted; RNAalifold;,132,0,,,0.33692,-16.04025,1600000,439628,225,124,0,-2.7679,0.718,2013-02-01 11:59:27,2024-09-09 21:15:12
RF02132,HOXB13-AS1_1,2496,HOXB13 antisense RNA 1 conserved region 1,Eberhardt R,Predicted; CMfinder; Eberhardt R,60.0,60.8,53.8,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 23.73 -Z 2958934 CM SEQDB,12,109,0,0,Gene; lncRNA;,Predicted; CMfinder;,111,0,,,0.53158,-11.28466,1600000,352882,296,136,0,-3.3896,0.71788,2013-10-04 03:22:44,2024-09-09 21:15:13
RF02133,HOXB13-AS1_2,2496,HOXB13 antisense RNA 1 conserved region 2,Eberhardt R,Predicted; ClustalW; Eberhardt R,40.0,41.0,39.0,,,cmbuild -F CM SEED,cmcalibrate --mpi CM,cmsearch --cpu 4 --verbose --nohmmonly -T 21.77 -Z 2958934 CM SEQDB,14,115,0,0,Gene; lncRNA;,Predicted; RNAalifold;,117,0,,,0.6136,-8.97731,1600000,459968,161,81,0,-3.6058,0.71856,2013-10-04 03:22:46,2024-09-09 21:15:13
